theta,gen,true_prior,trialNo,P(n=0 boxes open),P(n=1 boxes open),P(n=2 boxes open),P(n=3 boxes open),P(n=4 boxes open),P(n=5 boxes open)
"(19,1)",0.9,0.02,3,0.46,0.43,0.1,0.01,0.0,0.0
"(19,1)",0.9,0.02,4,0.34,0.5,0.13,0.03,0.0,0.0
"(19,1)",0.9,0.02,5,0.28,0.49,0.17,0.06,0.0,0.0
"(19,1)",0.9,0.02,6,0.24,0.48,0.21,0.07,0.0,0.0
"(19,1)",0.9,0.02,7,0.22,0.46,0.23,0.08,0.01,0.0
"(19,1)",0.9,0.02,8,0.21,0.38,0.29,0.1,0.02,0.0
"(19,1)",0.9,0.02,9,0.18,0.4,0.25,0.14,0.02,0.01
"(19,1)",0.9,0.02,10,0.15,0.38,0.26,0.16,0.04,0.01
"(19,1)",0.9,0.02,11,0.14,0.31,0.3,0.18,0.06,0.01
"(19,1)",0.9,0.02,12,0.14,0.29,0.28,0.19,0.08,0.02
"(19,1)",0.9,0.02,13,0.13,0.26,0.27,0.22,0.08,0.04
"(19,1)",0.9,0.02,14,0.11,0.22,0.29,0.2,0.13,0.05
"(19,1)",0.9,0.02,15,0.08,0.22,0.29,0.2,0.12,0.09
"(19,1)",0.9,0.02,16,0.05,0.19,0.3,0.19,0.16,0.11
"(19,1)",0.9,0.02,17,0.05,0.17,0.27,0.22,0.16,0.13
"(19,1)",0.9,0.02,18,0.05,0.13,0.29,0.19,0.18,0.16
"(19,1)",0.9,0.02,19,0.05,0.1,0.28,0.21,0.15,0.21
"(19,1)",0.9,0.02,20,0.04,0.08,0.29,0.19,0.16,0.24
"(19,1)",0.9,0.02,21,0.03,0.08,0.24,0.22,0.16,0.27
"(19,1)",0.9,0.02,22,0.02,0.08,0.21,0.22,0.16,0.31
"(19,1)",0.9,0.02,23,0.01,0.08,0.17,0.24,0.1,0.4
"(19,1)",0.9,0.02,24,0.01,0.08,0.13,0.24,0.11,0.43
"(19,1)",0.9,0.02,25,0.01,0.07,0.11,0.21,0.14,0.46
"(19,1)",0.9,0.02,26,0.01,0.03,0.15,0.15,0.17,0.49
"(19,1)",0.9,0.02,27,0.01,0.02,0.13,0.12,0.19,0.53
"(19,1)",0.9,0.02,28,0.0,0.03,0.07,0.17,0.16,0.57
"(19,1)",0.9,0.02,29,0.0,0.02,0.05,0.17,0.15,0.61
"(19,1)",0.9,0.02,30,0.0,0.02,0.04,0.12,0.14,0.68
"(19,1)",0.9,0.02,31,0.0,0.02,0.04,0.1,0.12,0.72
"(19,1)",0.9,0.02,32,0.0,0.01,0.02,0.09,0.12,0.76
"(19,1)",0.9,0.02,33,0.0,0.01,0.0,0.08,0.11,0.8
"(19,1)",0.9,0.02,34,0.0,0.01,0.0,0.07,0.09,0.83
"(19,1)",0.9,0.02,35,0.0,0.01,0.0,0.05,0.06,0.88
"(19,1)",0.9,0.02,36,0.0,0.01,0.0,0.04,0.07,0.88
"(19,1)",0.9,0.02,37,0.0,0.0,0.01,0.03,0.05,0.91
"(19,1)",0.9,0.02,38,0.0,0.0,0.0,0.02,0.06,0.92
"(19,1)",0.9,0.02,39,0.0,0.0,0.0,0.01,0.05,0.94
"(19,1)",0.9,0.02,40,0.0,0.0,0.0,0.01,0.05,0.94
"(19,1)",0.9,0.02,41,0.0,0.0,0.0,0.01,0.04,0.95
"(19,1)",0.9,0.02,42,0.0,0.0,0.0,0.01,0.03,0.96
"(19,1)",0.9,0.02,43,0.0,0.0,0.0,0.01,0.03,0.96
"(19,1)",0.9,0.02,44,0.0,0.0,0.0,0.01,0.02,0.97
"(19,1)",0.9,0.02,45,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.9,0.02,46,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.9,0.02,47,0.0,0.0,0.0,0.0,0.02,0.98
"(19,1)",0.9,0.02,48,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,49,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,50,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,51,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,52,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,53,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,54,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,55,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,56,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,57,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,58,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,59,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,60,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,61,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,62,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,63,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,64,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,65,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,66,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,67,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,68,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,69,0.0,0.0,0.0,0.0,0.01,0.99
"(19,1)",0.9,0.02,70,0.0,0.0,0.0,0.0,0.01,0.99
